Unnamed: 0,OID_,Elevation,Latitude,Longitude,Interpolated_Tmean(C),Adjusted_Tmean(C)
77,978,403.0,-46.725,167.875,12.609349433449097,10.191349433449098
78,979,444.0,-46.725,167.925,12.5611417950131,9.8971417950131
79,989,8.0,-46.575,168.525,11.218,11.17
80,990,7.0,-46.575,168.575,11.218,11.176
81,991,1.0,-46.575,168.625,11.218,11.212
82,992,0.0,-46.575,168.675,11.218,11.218
83,993,8.0,-46.575,168.775,11.218,11.17
84,980,20.0,-46.625,168.875,11.218,11.098
85,981,122.0,-46.625,168.925,11.218,10.486
86,982,94.0,-46.625,168.975,11.218,10.654
87,994,19.0,-46.575,168.825,11.218,11.104
88,995,39.0,-46.575,168.875,11.218,10.984
89,996,51.0,-46.575,168.925,11.218,10.912
90,997,194.0,-46.575,168.975,11.218,10.054
91,983,20.0,-46.625,169.025,11.218,11.098
92,984,141.0,-46.625,169.075,11.218,10.372
93,985,61.0,-46.625,169.125,11.288290565367788,10.922290565367788
94,998,276.0,-46.575,169.025,11.244399716728367,9.588399716728366
95,999,243.0,-46.575,169.075,11.30460392642999,9.84660392642999
96,1000,71.0,-46.575,169.125,11.367174743500073,10.941174743500072
97,29,116.0,-46.575,169.175,11.43660171207739,10.74060171207739
98,32,222.0,-46.575,169.225,11.517714863701258,10.185714863701257
99,35,45.0,-46.575,169.275,11.61548194050556,11.345481940505561
100,38,167.0,-46.575,169.325,11.735065675806254,10.733065675806253
101,986,25.0,-46.625,169.175,11.368887043907307,11.218887043907307
102,987,106.0,-46.625,169.225,11.460881444218103,10.824881444218104
103,988,60.0,-46.625,169.325,11.69691325374879,11.33691325374879
104,41,158.0,-46.575,169.375,11.88238487491617,10.93438487491617
105,43,20.0,-46.575,169.425,12.066294644959271,11.946294644959272
106,46,0.0,-46.575,169.475,12.309915197547525,12.309915197547525
107,48,16.0,-46.525,168.275,12.36180543876253,12.26580543876253
108,51,5.0,-46.525,168.325,11.805049238493666,11.775049238493667
109,54,11.0,-46.525,168.375,11.327218858525157,11.261218858525156
110,57,10.0,-46.525,168.425,11.218,11.158
111,564,13.0,-46.475,168.275,12.576960252597928,12.498960252597929
112,570,1.0,-46.475,168.375,11.218,11.212
113,576,11.0,-46.475,168.425,11.218,11.152
114,793,10.0,-46.425,168.275,12.98333910596557,12.92333910596557
115,795,0.0,-46.425,168.325,11.945171469007619,11.945171469007619
116,797,20.0,-46.425,168.375,11.218,11.098
117,799,27.0,-46.425,168.425,11.218,11.056
118,60,12.0,-46.525,168.475,11.218,11.146
119,152,13.0,-46.525,168.525,11.218,11.14
120,157,10.0,-46.525,168.575,11.218,11.158
121,582,10.0,-46.475,168.475,11.218,11.158
122,650,21.0,-46.475,168.525,11.218,11.092
123,657,20.0,-46.475,168.575,11.218,11.098
124,801,30.0,-46.425,168.475,11.218,11.038
125,803,32.0,-46.425,168.525,11.218,11.026
126,805,40.0,-46.425,168.575,11.218,10.978
127,166,20.0,-46.525,168.625,11.218,11.098
128,175,10.0,-46.525,168.675,11.218,11.158
129,184,10.0,-46.525,168.725,11.218,11.158
130,267,22.0,-46.525,168.775,11.218,11.086
131,665,30.0,-46.475,168.625,11.218,11.038
132,670,25.0,-46.475,168.675,11.218,11.068
133,675,10.0,-46.475,168.725,11.218,11.158
134,680,41.0,-46.475,168.775,11.218,10.972
135,807,39.0,-46.425,168.625,11.218,10.984
136,809,48.0,-46.425,168.675,11.218,10.93
137,811,43.0,-46.425,168.725,11.218698890763335,10.960698890763336
138,813,13.0,-46.425,168.775,11.33548308967147,11.25748308967147
139,271,25.0,-46.525,168.825,11.218,11.068
140,276,43.0,-46.525,168.875,11.218,10.96
141,282,101.0,-46.525,168.925,11.246923109167255,10.640923109167256
142,290,197.0,-46.525,168.975,11.307478581671603,10.125478581671603
143,685,61.0,-46.475,168.825,11.250146576319821,10.884146576319822
144,690,60.0,-46.475,168.875,11.333703639684245,10.973703639684246
145,695,171.0,-46.475,168.925,11.400966883287765,10.374966883287765
146,700,258.0,-46.475,168.975,11.452588896616362,9.904588896616362
147,815,79.0,-46.425,168.825,11.43800008733524,10.96400008733524
148,817,99.0,-46.425,168.875,11.520112993137445,10.926112993137446
149,820,122.0,-46.425,168.925,11.579285831947345,10.847285831947346
150,822,367.0,-46.425,168.975,11.616962659056298,9.414962659056298
151,298,89.0,-46.525,169.025,11.36000386660453,10.826003866604529
152,306,82.0,-46.525,169.075,11.408462805207819,10.91646280520782
153,416,59.0,-46.525,169.125,11.458051372726914,11.104051372726914
154,769,441.0,-46.475,169.025,11.492039528908208,8.846039528908207
155,770,336.0,-46.475,169.075,11.524942600750364,9.508942600750364
156,771,310.0,-46.475,169.125,11.55823641747702,9.69823641747702
157,859,88.0,-46.425,169.025,11.638201460591517,11.110201460591517
158,860,116.0,-46.425,169.075,11.650659549282864,10.954659549282864
159,862,116.0,-46.425,169.125,11.663351018389221,10.967351018389222
160,419,100.0,-46.525,169.175,11.51460853376193,10.91460853376193
161,421,237.0,-46.525,169.225,11.584160325990524,10.162160325990524
162,424,404.0,-46.525,169.275,11.672689251427073,9.248689251427074
163,427,301.0,-46.525,169.325,11.786245584196877,9.980245584196878
164,772,284.0,-46.475,169.175,11.599390181479976,9.895390181479975
165,773,237.0,-46.475,169.225,11.655836497608107,10.233836497608106
166,774,123.0,-46.475,169.275,11.734703956230078,10.996703956230078
167,776,504.0,-46.475,169.325,11.842901786207221,8.81890178620722
168,863,432.0,-46.425,169.175,11.685573507973459,9.093573507973458
169,865,253.0,-46.425,169.225,11.72618716355646,10.20818716355646
170,867,408.0,-46.425,169.275,11.79325452883495,9.34525452883495
171,869,458.0,-46.425,169.325,11.893951808626298,9.145951808626299
172,435,73.0,-46.525,169.375,11.931698554195464,11.493698554195463
173,440,20.0,-46.525,169.425,12.118917612126097,11.998917612126098
174,443,20.0,-46.525,169.475,12.359985410643276,12.239985410643277
175,778,316.0,-46.475,169.375,11.987545987125486,10.091545987125485
176,780,317.0,-46.475,169.425,12.176039175596088,10.274039175596089
177,782,286.0,-46.475,169.475,12.412595485278871,10.696595485278872
178,871,425.0,-46.425,169.375,12.034496077685617,9.484496077685616
179,873,375.0,-46.425,169.425,12.219403779949062,9.969403779949062
180,875,342.0,-46.425,169.475,12.44919709599344,10.397197095993441
181,450,131.0,-46.525,169.525,12.647174892772455,11.861174892772455
182,457,60.0,-46.525,169.575,12.958959725219756,12.598959725219757
183,546,202.0,-46.525,169.625,13.277770974091254,12.065770974091254
184,552,99.0,-46.525,169.675,13.58841882192064,12.994418821920641
185,784,324.0,-46.475,169.525,12.690984188928269,10.74698418892827
186,785,58.0,-46.475,169.575,12.99604482325958,12.64804482325958
187,787,13.0,-46.475,169.625,13.31089405406965,13.23289405406965
188,789,20.0,-46.475,169.675,13.619231729069725,13.499231729069725
189,877,382.0,-46.425,169.525,12.717779007158242,10.425779007158242
190,879,59.0,-46.425,169.575,13.012881612288766,12.658881612288766
191,881,20.0,-46.425,169.625,13.318847887043376,13.198847887043376
192,883,63.0,-46.425,169.675,13.618466851941776,13.240466851941775
193,791,8.0,-46.475,169.725,13.905219853157178,13.857219853157178
194,938,107.0,-46.425,169.725,13.893834026239347,13.251834026239347
195,939,85.0,-46.425,169.775,14.127028483373579,13.617028483373579
196,21,24.0,-46.225,166.975,11.956138555309735,11.812138555309735
197,22,20.0,-46.225,167.025,12.043814762146212,11.923814762146213
198,23,95.0,-46.225,167.075,12.136954128975049,11.566954128975048
199,24,96.0,-46.225,167.125,12.236009278451093,11.660009278451092
200,26,140.0,-46.225,167.175,12.341390257235616,11.501390257235617
201,27,73.0,-46.225,167.225,12.453395995893516,12.015395995893515
202,31,78.0,-46.225,167.275,12.572152871522121,12.104152871522121
203,34,239.0,-46.225,167.325,12.697563122143038,11.263563122143038
204,37,49.0,-46.225,167.675,13.692791464971378,13.398791464971378
205,42,169.0,-46.225,167.725,13.83210803521797,12.818108035217971
206,572,37.0,-46.325,167.725,13.76868668932002,13.54668668932002
207,625,0.0,-46.275,167.725,13.811920531792566,13.811920531792566
208,47,99.0,-46.225,167.775,13.962995246984065,13.368995246984065
209,50,513.0,-46.225,167.825,14.081664216588251,11.003664216588252
210,53,419.0,-46.225,167.875,14.183599939337,11.669599939337001
211,578,20.0,-46.325,167.775,13.893137711798772,13.773137711798773
212,584,23.0,-46.325,167.825,14.007269830442965,13.869269830442965
213,585,205.0,-46.325,167.875,14.107396249193698,12.877396249193698
214,626,96.0,-46.275,167.775,13.94068422948476,13.364684229484759
215,627,583.0,-46.275,167.825,14.058273570379242,10.560273570379243
216,628,180.0,-46.275,167.875,14.160585793550126,13.080585793550126
217,940,42.0,-46.375,167.775,13.81821428774856,13.56621428774856
218,941,36.0,-46.375,167.875,14.019945365027525,13.803945365027525
219,56,60.0,-46.225,167.925,14.263355062226765,13.903355062226765
220,59,95.0,-46.225,167.975,14.314263337873854,13.744263337873853
221,62,59.0,-46.225,168.025,14.328051099437289,13.97405109943729
222,63,39.0,-46.225,168.075,14.294351740158163,14.060351740158163
223,586,39.0,-46.325,167.925,14.1889636029955,13.9549636029955
224,587,23.0,-46.325,167.975,14.246235668309964,14.108235668309964
225,588,9.0,-46.325,168.025,14.271811689250171,14.217811689250171
226,589,11.0,-46.325,168.075,14.25583465595264,14.18983465595264
227,629,80.0,-46.275,167.925,14.2426033874508,13.762603387450799
228,630,22.0,-46.275,167.975,14.298072641249746,14.166072641249746
229,631,40.0,-46.275,168.025,14.319017597357742,14.079017597357742
230,632,20.0,-46.275,168.075,14.294976490549743,14.174976490549744
231,942,0.0,-46.375,167.975,14.15061869926285,14.15061869926285
232,64,47.0,-46.225,168.125,14.200274518807419,13.918274518807419
233,65,39.0,-46.225,168.175,14.030741622205824,13.796741622205824
234,66,47.0,-46.225,168.225,13.771957847289741,13.489957847289741
235,129,3.0,-46.375,168.225,13.70149341400247,13.68349341400247
236,590,9.0,-46.325,168.125,14.184530077734962,14.130530077734962
237,591,11.0,-46.325,168.175,14.037122985930182,13.971122985930181
238,592,15.0,-46.325,168.225,13.778866046108305,13.688866046108306
239,633,40.0,-46.275,168.125,14.211783032282256,13.971783032282255
240,634,23.0,-46.275,168.175,14.049822042463347,13.911822042463347
241,635,30.0,-46.275,168.225,13.783164929132909,13.603164929132909
242,943,2.0,-46.375,168.175,13.948844582191668,13.936844582191668
243,67,34.0,-46.225,168.275,13.423102475819178,13.219102475819177
244,68,39.0,-46.225,168.325,13.017527776653878,12.783527776653878
245,69,40.0,-46.225,168.375,12.62557482428383,12.38557482428383
246,70,95.0,-46.225,168.425,12.312443702714518,11.742443702714517
247,130,4.0,-46.375,168.275,13.275082354433835,13.251082354433835
248,131,10.0,-46.375,168.325,12.463332669227384,12.403332669227384
249,132,11.0,-46.375,168.375,11.600901875528507,11.534901875528506
250,133,21.0,-46.375,168.425,11.218,11.092
251,593,10.0,-46.325,168.275,13.350585158215836,13.290585158215835
252,594,9.0,-46.325,168.325,12.713309462182224,12.659309462182224
253,595,20.0,-46.325,168.375,12.051260213833302,11.931260213833303
254,596,20.0,-46.325,168.425,11.609609484556131,11.489609484556132
255,636,13.0,-46.275,168.275,13.388388210674748,13.310388210674748
256,637,26.0,-46.275,168.325,12.88450167758856,12.728501677588559
257,638,27.0,-46.275,168.375,12.37741230148822,12.21541230148822
258,639,23.0,-46.275,168.425,11.989980441285297,11.851980441285297
259,71,37.0,-46.225,168.475,12.108533713035285,11.886533713035286
260,72,37.0,-46.225,168.525,12.011246021313127,11.789246021313128
261,73,69.0,-46.225,168.575,12.000743629760109,11.58674362976011
262,134,24.0,-46.375,168.475,11.218,11.074
263,135,31.0,-46.375,168.525,11.218,11.032
264,136,41.0,-46.375,168.575,11.218,10.972
265,597,39.0,-46.325,168.475,11.393082106951624,11.159082106951624
266,598,44.0,-46.325,168.525,11.328322275890969,11.06432227589097
267,599,53.0,-46.325,168.575,11.358173135435209,11.040173135435209
268,640,41.0,-46.275,168.475,11.761878942837939,11.515878942837938
269,641,58.0,-46.275,168.525,11.669312222860754,11.321312222860753
270,642,83.0,-46.275,168.575,11.674114846508019,11.17611484650802
271,74,92.0,-46.225,168.625,12.052960434404667,11.500960434404668
272,75,102.0,-46.225,168.675,12.144890317693353,11.532890317693353
273,76,120.0,-46.225,168.725,12.255212373682298,11.535212373682297
274,77,122.0,-46.225,168.775,12.362981501733884,11.630981501733885
275,137,56.0,-46.375,168.625,11.218,10.882
276,138,60.0,-46.375,168.675,11.306095010018907,10.946095010018908
277,151,39.0,-46.375,168.725,11.43477265839465,11.20077265839465
278,154,21.0,-46.375,168.775,11.555998710158747,11.429998710158747
279,600,60.0,-46.325,168.625,11.444837769377045,11.084837769377046
280,601,67.0,-46.325,168.675,11.561937791237142,11.159937791237143
281,602,66.0,-46.325,168.725,11.689067397557665,11.293067397557664
282,603,33.0,-46.325,168.775,11.80898631166201,11.61098631166201
283,643,60.0,-46.275,168.625,11.742748885822948,11.382748885822949
284,644,61.0,-46.275,168.675,11.848359782248735,11.482359782248736
285,645,80.0,-46.275,168.725,11.968623103806749,11.488623103806749
286,646,54.0,-46.275,168.775,12.083481832058169,11.759481832058169
287,1,205.0,-46.275,168.975,12.183015774353407,10.953015774353407
288,78,41.0,-46.225,168.825,12.445864173059817,12.199864173059817
289,79,208.0,-46.225,168.875,12.480633791477885,11.232633791477886
290,80,302.0,-46.225,168.925,12.45243347925134,10.64043347925134
291,81,179.0,-46.225,168.975,12.367938602052163,11.293938602052163
292,162,68.0,-46.375,168.825,11.658462803286966,11.250462803286966
293,171,101.0,-46.375,168.875,11.734171717485879,11.128171717485879
294,180,63.0,-46.375,168.925,11.779810171457939,11.401810171457939
295,274,101.0,-46.375,168.975,11.797532899072394,11.191532899072394
296,604,22.0,-46.325,168.825,11.90687526005786,11.77487526005786
297,605,41.0,-46.325,168.875,11.971530546201393,11.725530546201393
298,606,60.0,-46.325,168.925,11.997910880250856,11.637910880250857
299,607,106.0,-46.325,168.975,11.988935417786706,11.352935417786707
300,647,35.0,-46.275,168.825,12.174085298611317,11.964085298611316
301,648,84.0,-46.275,168.875,12.224335659877397,11.720335659877398
302,649,219.0,-46.275,168.925,12.225942469376605,10.911942469376605
303,2,258.0,-46.275,169.025,12.109865852689836,10.561865852689836
304,3,230.0,-46.275,169.075,12.024524858337827,10.644524858337828
305,4,285.0,-46.275,169.125,11.944283617660403,10.234283617660402
306,82,409.0,-46.225,169.025,12.249471195915248,9.795471195915248
307,83,284.0,-46.225,169.075,12.12059968302492,10.41659968302492
308,84,225.0,-46.225,169.125,12.001155036734417,10.651155036734417
309,280,128.0,-46.375,169.025,11.794382262101863,11.026382262101862
310,288,307.0,-46.375,169.075,11.780566896370146,9.938566896370146
311,296,120.0,-46.375,169.125,11.76753713877406,11.047537138774059
312,608,399.0,-46.325,169.025,11.954434141865931,9.560434141865931
313,609,474.0,-46.325,169.075,11.907959617034066,9.063959617034067
314,610,625.0,-46.325,169.125,11.863775694393553,8.113775694393553
315,5,382.0,-46.275,169.175,11.884052306530066,9.592052306530066
316,6,232.0,-46.275,169.225,11.855865490215365,10.463865490215365
317,7,258.0,-46.275,169.275,11.868587995704729,10.320587995704729
318,8,345.0,-46.275,169.325,11.927658221451566,9.857658221451565
319,85,377.0,-46.225,169.175,11.907196966873016,9.645196966873016
320,86,200.0,-46.225,169.225,11.851258055365179,10.65125805536518
321,87,222.0,-46.225,169.275,11.84205995715456,10.51005995715456
322,88,256.0,-46.225,169.325,11.884071891661733,10.348071891661734
323,304,211.0,-46.375,169.175,11.766532314592041,10.500532314592041
324,409,378.0,-46.375,169.225,11.787715486716479,9.519715486716478
325,428,488.0,-46.375,169.275,11.839734040375333,8.911734040375332
326,441,263.0,-46.375,169.325,11.929494545038324,10.351494545038324
327,611,293.0,-46.325,169.175,11.83506655896781,10.077066558967811
328,612,212.0,-46.325,169.225,11.833079365023877,10.561079365023877
329,613,243.0,-46.325,169.275,11.866707900655456,10.408707900655456
330,614,419.0,-46.325,169.325,11.942240040632896,9.428240040632897
331,9,318.0,-46.275,169.375,12.034955432987772,10.126955432987772
332,10,292.0,-46.275,169.425,12.188823923992459,10.436823923992458
333,11,507.0,-46.275,169.475,12.384205612295773,9.342205612295773
334,89,296.0,-46.225,169.375,11.97742178326007,10.20142178326007
335,90,118.0,-46.225,169.425,12.118315853062086,11.410315853062086
336,91,97.0,-46.225,169.475,12.299709821701981,11.71770982170198
337,444,218.0,-46.375,169.375,12.061890867014881,10.753890867014881
338,451,662.0,-46.375,169.425,12.239142903068569,8.267142903068569
339,458,112.0,-46.375,169.475,12.459623875794932,11.787623875794932
340,615,339.0,-46.325,169.375,12.063121936866082,10.029121936866083
341,616,406.0,-46.325,169.425,12.229624268016778,9.793624268016778
342,617,402.0,-46.325,169.475,12.43842054263223,10.02642054263223
343,12,328.0,-46.275,169.525,12.612858786655124,10.644858786655124
344,13,115.0,-46.275,169.575,12.863651782507077,12.173651782507077
345,14,40.0,-46.275,169.625,13.122776192321908,12.882776192321908
346,15,36.0,-46.275,169.675,13.373452583677135,13.157452583677136
347,92,60.0,-46.225,169.525,12.511916402028874,12.151916402028874
348,93,60.0,-46.225,169.575,12.743001534428913,12.383001534428914
349,94,61.0,-46.225,169.625,12.978874645836186,12.612874645836186
350,95,83.0,-46.225,169.675,13.202754522906616,12.704754522906617
351,544,295.0,-46.375,169.525,12.71686144778505,10.94686144778505
352,547,452.0,-46.375,169.575,12.99969087872887,10.28769087872887
353,550,200.0,-46.375,169.625,13.293208766146563,12.093208766146564
354,553,100.0,-46.375,169.675,13.579239952086937,12.979239952086937
355,618,304.0,-46.325,169.525,12.682334515091497,10.858334515091498
356,619,124.0,-46.325,169.575,12.950502607505769,12.206502607505769
357,620,195.0,-46.325,169.625,13.228685692651197,12.058685692651197
358,621,40.0,-46.325,169.675,13.498871137504466,13.258871137504466
359,16,36.0,-46.275,169.725,13.593684446474072,13.377684446474072
360,17,7.0,-46.275,169.775,13.745496331364848,13.703496331364848
361,18,10.0,-46.275,169.825,13.835791601974051,13.775791601974051
362,96,18.0,-46.225,169.725,13.393084203416947,13.285084203416947
363,97,81.0,-46.225,169.775,13.526272858143784,13.040272858143783
364,98,1.0,-46.225,169.825,13.603847815364134,13.597847815364133
365,560,146.0,-46.375,169.725,13.836397885985207,12.960397885985207
366,566,20.0,-46.375,169.775,14.043134661740623,13.923134661740624
367,622,19.0,-46.325,169.725,13.737031498982105,13.623031498982105
368,623,12.0,-46.325,169.775,13.915934542194009,13.84393454219401
369,624,5.0,-46.325,169.825,14.03097618528409,14.00097618528409
370,19,74.0,-46.275,169.875,13.884011274494696,13.440011274494696
371,20,44.0,-46.275,169.925,13.90332756342832,13.63932756342832
372,99,99.0,-46.225,169.875,13.641623621282633,13.047623621282634
373,100,111.0,-46.225,169.925,13.653149630641565,12.987149630641564
374,101,68.0,-46.225,169.975,13.651520638843067,13.243520638843068
375,102,17.0,-46.225,170.025,13.649678410089109,13.547678410089109
376,314,198.0,-46.075,166.575,11.7053301660344,10.5173301660344
377,384,239.0,-46.025,166.625,11.834429361857474,10.400429361857475
378,710,82.0,-46.125,166.625,11.630502974847332,11.138502974847333
379,103,44.0,-46.175,166.675,11.594385212287307,11.330385212287307
380,104,298.0,-46.175,166.725,11.64711882150732,9.85911882150732
381,105,209.0,-46.175,166.775,11.705654768971726,10.451654768971727
382,106,406.0,-46.175,166.825,11.768842293764465,9.332842293764465
383,315,504.0,-46.075,166.775,11.83917853445746,8.81517853445746
384,316,600.0,-46.075,166.825,11.886012491304427,8.286012491304428
385,385,500.0,-46.025,166.675,11.858301175641827,8.858301175641827
386,386,11.0,-46.025,166.775,11.920818015467376,11.854818015467375
387,387,312.0,-46.025,166.825,11.95722241140902,10.08522241140902
388,711,298.0,-46.125,166.725,11.715479675331153,9.927479675331153
389,712,502.0,-46.125,166.775,11.767288598930463,8.755288598930463
390,713,236.0,-46.125,166.825,11.823218879057094,10.407218879057094
391,107,251.0,-46.175,166.875,11.836247736238874,10.330247736238874
392,108,280.0,-46.175,166.925,11.907881182385609,10.227881182385609
393,109,439.0,-46.175,166.975,11.984055908746086,9.350055908746086
394,317,554.0,-46.075,166.875,11.936216783127747,8.612216783127748
395,318,854.0,-46.075,166.925,11.989983534323983,6.865983534323983
396,319,183.0,-46.075,166.975,12.047919504344463,10.949919504344463
397,388,696.0,-46.025,166.875,11.996463286457583,7.820463286457583
398,389,939.0,-46.025,166.925,12.038828582386486,6.404828582386486
399,390,578.0,-46.025,166.975,12.085074552334845,8.617074552334845
400,714,546.0,-46.125,166.875,11.882908939849585,8.606908939849585
401,715,587.0,-46.125,166.925,11.946489012450911,8.42448901245091
402,716,57.0,-46.125,166.975,12.014432706055231,11.67243270605523
403,110,418.0,-46.175,167.025,12.065287997131236,9.557287997131237
404,111,175.0,-46.175,167.075,12.152207986800931,11.10220798680093
405,112,227.0,-46.175,167.125,12.245475015719421,10.883475015719421
406,113,481.0,-46.175,167.175,12.345691663213074,9.459691663213075
407,320,899.0,-46.075,167.025,12.110924030886963,6.716924030886963
408,321,687.0,-46.075,167.075,12.180074922041968,8.058074922041968
409,322,750.0,-46.075,167.125,12.256509498460218,7.756509498460218
410,323,363.0,-46.075,167.175,12.34129880880937,10.163298808809369
411,391,427.0,-46.025,167.025,12.136312255519442,9.574312255519443
412,392,367.0,-46.025,167.075,12.19388502847869,9.99188502847869
413,393,30.0,-46.025,167.125,12.259230432566255,12.079230432566256
414,394,671.0,-46.025,167.175,12.33372649201192,8.30772649201192
415,717,718.0,-46.125,167.025,12.087449305108748,7.7794493051087485
416,718,584.0,-46.125,167.075,12.166385273449123,8.662385273449123
417,719,30.0,-46.125,167.125,12.25212447263766,12.072124472637661
418,720,214.0,-46.125,167.175,12.34548570937477,11.06148570937477
419,114,100.0,-46.175,167.225,12.453321815468371,11.853321815468371
420,115,223.0,-46.175,167.275,12.568615963100456,11.230615963100457
421,116,396.0,-46.175,167.325,12.691548737464473,10.315548737464473
422,324,489.0,-46.075,167.225,12.435320472810417,9.501320472810418
423,325,179.0,-46.075,167.275,12.53914065239951,11.46514065239951
424,326,408.0,-46.075,167.325,12.652917440515012,10.204917440515011
425,395,735.0,-46.025,167.225,12.418530518538319,8.008530518538318
426,396,378.0,-46.025,167.275,12.514426583657041,10.24642658365704
427,397,189.0,-46.025,167.325,12.621701599447988,11.487701599447988
428,721,322.0,-46.125,167.225,12.44712155032903,10.51512155032903
429,722,228.0,-46.125,167.275,12.557425378006883,11.189425378006883
430,723,801.0,-46.125,167.325,12.676454439526424,7.870454439526424
431,25,170.0,-46.025,167.475,13.005926281563006,11.985926281563007
432,28,177.0,-46.025,167.525,13.14994487655349,12.087944876553491
433,117,57.0,-46.175,167.375,12.821772244991735,12.479772244991734
434,327,230.0,-46.075,167.375,12.776335624745116,11.396335624745117
435,328,451.0,-46.075,167.425,12.908576611662284,10.202576611662284
