Unnamed: 0,OID_,Elevation,Latitude,Longitude,Interpolated_Tmean(C),Adjusted_Tmean(C)
254,596,20.0,-46.325,168.425,13.928955789771862,13.808955789771863
255,636,13.0,-46.275,168.275,13.16554407197691,13.087544071976911
256,637,26.0,-46.275,168.325,13.387554608882056,13.231554608882055
257,638,27.0,-46.275,168.375,13.61394152547291,13.45194152547291
258,639,23.0,-46.275,168.425,13.790932891104603,13.652932891104603
259,71,37.0,-46.225,168.475,13.812688033183804,13.590688033183804
260,72,37.0,-46.225,168.525,13.877199825219577,13.655199825219578
261,73,69.0,-46.225,168.575,13.89372786815511,13.479727868155111
262,134,24.0,-46.375,168.475,14.114574302002438,13.970574302002438
263,135,31.0,-46.375,168.525,14.098204133508261,13.912204133508261
264,136,41.0,-46.375,168.575,14.050643969880184,13.804643969880184
265,597,39.0,-46.325,168.475,14.0106837584608,13.7766837584608
266,598,44.0,-46.325,168.525,14.026953985128785,13.762953985128785
267,599,53.0,-46.325,168.575,14.000324234482832,13.682324234482833
268,640,41.0,-46.275,168.475,13.898555106468848,13.652555106468848
269,641,58.0,-46.275,168.525,13.944146549125435,13.596146549125434
270,642,83.0,-46.275,168.575,13.941376954084262,13.443376954084263
271,74,92.0,-46.225,168.625,13.870264475524891,13.318264475524892
272,75,102.0,-46.225,168.675,13.814425706877955,13.202425706877955
273,76,120.0,-46.225,168.725,13.73276633999194,13.01276633999194
274,77,122.0,-46.225,168.775,13.630974879837595,12.898974879837596
275,137,56.0,-46.375,168.625,13.981815569859464,13.645815569859463
276,138,60.0,-46.375,168.675,13.896988099862938,13.536988099862938
277,151,39.0,-46.375,168.725,13.799603106541326,13.565603106541326
278,154,21.0,-46.375,168.775,13.692379440617515,13.566379440617515
279,600,60.0,-46.325,168.625,13.94381492966204,13.58381492966204
280,601,67.0,-46.325,168.675,13.865210561722051,13.463210561722052
281,602,66.0,-46.325,168.725,13.769705000129761,13.37370500012976
282,603,33.0,-46.325,168.775,13.661246849282179,13.463246849282179
283,643,60.0,-46.275,168.625,13.90186382542015,13.541863825420151
284,644,61.0,-46.275,168.675,13.834193671587855,13.468193671587855
285,645,80.0,-46.275,168.725,13.744765895215096,13.264765895215096
286,646,54.0,-46.275,168.775,13.638679560943274,13.314679560943274
287,1,205.0,-46.275,168.975,13.12367100956908,11.89367100956908
288,78,41.0,-46.225,168.825,13.514260293362895,13.268260293362895
289,79,208.0,-46.225,168.875,13.38749602198368,12.13949602198368
290,80,302.0,-46.225,168.925,13.254451074928511,11.442451074928512
291,81,179.0,-46.225,168.975,13.116596164763905,12.042596164763905
292,162,68.0,-46.375,168.825,13.57770211386378,13.16970211386378
293,171,101.0,-46.375,168.875,13.457683573185932,12.851683573185932
294,180,63.0,-46.375,168.925,13.334093747718725,12.956093747718725
295,274,101.0,-46.375,168.975,13.208315972486162,12.602315972486162
296,604,22.0,-46.325,168.825,13.54313523376186,13.41113523376186
297,605,41.0,-46.325,168.875,13.418157829612028,13.172157829612027
298,606,60.0,-46.325,168.925,13.288469221588457,12.928469221588458
299,607,106.0,-46.325,168.975,13.155485058465274,12.519485058465275
300,647,35.0,-46.275,168.825,13.520293032779591,13.31029303277959
301,648,84.0,-46.275,168.875,13.393349375808612,12.889349375808612
302,649,219.0,-46.275,168.925,13.260643560031895,11.946643560031895
303,2,258.0,-46.275,169.025,12.982910923135933,11.434910923135932
304,3,230.0,-46.275,169.075,12.83851429700735,11.458514297007351
305,4,285.0,-46.275,169.125,12.690785321959993,10.980785321959992
306,82,409.0,-46.225,169.025,12.97375636632205,10.51975636632205
307,83,284.0,-46.225,169.075,12.82558668978163,11.12158668978163
308,84,225.0,-46.225,169.125,12.672112098254729,11.32211209825473
309,280,128.0,-46.375,169.025,13.081431625731057,12.313431625731056
310,288,307.0,-46.375,169.075,12.954421494228882,11.112421494228881
311,296,120.0,-46.375,169.125,12.828398116049357,12.108398116049356
312,608,399.0,-46.325,169.025,13.020032277825521,10.626032277825521
313,609,474.0,-46.325,169.075,12.882702322589466,10.038702322589467
314,610,625.0,-46.325,169.125,12.744187394622713,8.994187394622713
315,5,382.0,-46.275,169.175,12.540377326964517,10.248377326964517
316,6,232.0,-46.275,169.225,12.388366622370086,10.996366622370086
317,7,258.0,-46.275,169.275,12.236297559036757,10.688297559036757
318,8,345.0,-46.275,169.325,12.086219271062873,10.016219271062873
319,85,377.0,-46.225,169.175,12.513766977339401,10.2517669773394
320,86,200.0,-46.225,169.225,12.351386913156603,11.151386913156603
321,87,222.0,-46.225,169.275,12.18623682440375,10.854236824403749
322,88,256.0,-46.225,169.325,12.020066959550604,10.484066959550605
323,304,211.0,-46.375,169.175,12.704807414542302,11.438807414542302
324,409,378.0,-46.375,169.225,12.585592347721104,10.317592347721103
325,428,488.0,-46.375,169.275,12.473335157323163,9.545335157323162
326,441,263.0,-46.375,169.325,12.37138601494371,10.79338601494371
327,611,293.0,-46.325,169.175,12.605500171455787,10.847500171455788
328,612,212.0,-46.325,169.225,12.468105679130531,11.19610567913053
329,613,243.0,-46.325,169.275,12.334011286235182,10.876011286235181
330,614,419.0,-46.325,169.325,12.205832362364163,9.691832362364163
331,9,318.0,-46.275,169.375,11.940711267714505,10.032711267714506
332,10,292.0,-46.275,169.425,11.802907477365807,10.050907477365806
333,11,507.0,-46.275,169.475,11.67657244464499,8.63457244464499
334,89,296.0,-46.225,169.375,11.855187200111686,10.079187200111686
335,90,118.0,-46.225,169.425,11.694575285480823,10.986575285480823
336,91,97.0,-46.225,169.475,11.542082814296009,10.960082814296008
337,444,218.0,-46.375,169.375,12.283959183027036,10.975959183027037
338,451,662.0,-46.375,169.425,12.216159791918471,8.244159791918472
339,458,112.0,-46.375,169.475,12.173981452477165,11.501981452477164
340,615,339.0,-46.325,169.375,12.086828135186806,10.052828135186807
341,616,406.0,-46.325,169.425,11.980908882600488,9.544908882600488
342,617,402.0,-46.325,169.475,11.892678457486909,9.48067845748691
343,12,328.0,-46.275,169.525,11.56635478939279,9.59835478939279
344,13,115.0,-46.275,169.575,11.506,10.816
345,14,40.0,-46.275,169.625,11.506,11.266
346,15,36.0,-46.275,169.675,11.506,11.290000000000001
347,92,60.0,-46.225,169.525,11.506,11.146
348,93,60.0,-46.225,169.575,11.506,11.146
349,94,61.0,-46.225,169.625,11.506,11.14
350,95,83.0,-46.225,169.675,11.506,11.008000000000001
351,544,295.0,-46.375,169.525,12.16455723301624,10.39455723301624
352,547,452.0,-46.375,169.575,12.19709430715011,9.48509430715011
353,550,200.0,-46.375,169.625,12.284661510813748,11.08466151081375
354,553,100.0,-46.375,169.675,12.446180211016326,11.846180211016327
355,618,304.0,-46.325,169.525,11.827694021514617,10.003694021514617
356,619,124.0,-46.325,169.575,11.793250457238173,11.049250457238173
357,620,195.0,-46.325,169.625,11.80026493378682,10.63026493378682
358,621,40.0,-46.325,169.675,11.868065670627402,11.628065670627402
359,16,36.0,-46.275,169.725,11.506,11.290000000000001
360,17,7.0,-46.275,169.775,11.796750662280829,11.754750662280829
361,18,10.0,-46.275,169.825,12.219268970395206,12.159268970395205
362,96,18.0,-46.225,169.725,11.506,11.398
363,97,81.0,-46.225,169.775,11.506,11.02
364,98,1.0,-46.225,169.825,11.882105090538971,11.876105090538971
365,560,146.0,-46.375,169.725,12.70288783450087,11.826887834500871
366,566,20.0,-46.375,169.775,13.048563785749138,12.92856378574914
367,622,19.0,-46.325,169.725,12.03680447032093,11.92280447032093
368,623,12.0,-46.325,169.775,12.35360890746233,12.281608907462331
