Unnamed: 0,OID_,Elevation,Latitude,Longitude,Interpolated_Tmean(C),Adjusted_Tmean(C)
54,968,161.0,-46.775,167.625,14.397270537854638,13.431270537854639
55,969,177.0,-46.775,167.725,14.495475955773145,13.433475955773146
56,955,228.0,-46.875,167.775,14.202484182431363,12.834484182431362
57,956,54.0,-46.875,167.825,14.221893230685964,13.897893230685964
58,957,20.0,-46.875,167.875,14.229602391424123,14.109602391424124
59,962,70.0,-46.825,167.775,14.361725610680878,13.941725610680878
60,963,19.0,-46.825,167.825,14.380183626199141,14.26618362619914
61,964,16.0,-46.825,167.875,14.385612269688863,14.289612269688863
62,970,38.0,-46.775,167.775,14.527253547566943,14.299253547566943
63,971,39.0,-46.775,167.825,14.546020011533983,14.312020011533983
64,972,96.0,-46.775,167.875,14.550536670081783,13.974536670081783
65,958,20.0,-46.875,167.925,14.225087374739815,14.105087374739815
66,959,304.0,-46.875,167.975,14.207928638614248,12.383928638614249
67,960,121.0,-46.875,168.025,14.17779841873562,13.45179841873562
68,961,112.0,-46.875,168.075,14.134232885553502,13.462232885553501
69,965,26.0,-46.825,167.925,14.37708751228638,14.22108751228638
70,966,263.0,-46.825,167.975,14.353690158692189,12.77569015869219
71,967,230.0,-46.825,168.025,14.314489925804082,12.934489925804083
72,973,238.0,-46.775,167.925,14.539451144170016,13.111451144170015
73,974,164.0,-46.775,167.975,14.511313409660943,13.527313409660943
74,975,72.0,-46.725,167.725,14.664935367880389,14.232935367880389
75,976,218.0,-46.725,167.775,14.69932832417544,13.39132832417544
76,977,149.0,-46.725,167.825,14.720085279026534,13.826085279026534
77,978,403.0,-46.725,167.875,14.725697803020012,12.307697803020012
78,979,444.0,-46.725,167.925,14.714459543756675,12.050459543756675
79,989,8.0,-46.575,168.525,14.444779630808625,14.396779630808625
80,990,7.0,-46.575,168.575,14.535409105999861,14.493409105999861
81,991,1.0,-46.575,168.625,14.65088423807174,14.64488423807174
82,992,0.0,-46.575,168.675,14.788592852011789,14.788592852011789
83,993,8.0,-46.575,168.775,15.12426139850868,15.076261398508679
84,980,20.0,-46.625,168.875,15.422643425234128,15.302643425234129
85,981,122.0,-46.625,168.925,15.654630783130415,14.922630783130415
86,982,94.0,-46.625,168.975,15.89588439144427,15.33188439144427
87,994,19.0,-46.575,168.825,15.319407101895195,15.205407101895194
88,995,39.0,-46.575,168.875,15.53048086981289,15.296480869812891
89,996,51.0,-46.575,168.925,15.755141359986737,15.449141359986738
90,997,194.0,-46.575,168.975,15.990422231901903,14.826422231901903
91,983,20.0,-46.625,169.025,16.143240074801724,16.023240074801723
92,984,141.0,-46.625,169.075,16.3931547885295,15.5471547885295
93,985,61.0,-46.625,169.125,16.641821531986352,16.275821531986352
94,998,276.0,-46.575,169.025,16.232761266990565,14.576761266990564
95,999,243.0,-46.575,169.075,16.47812494134996,15.02012494134996
96,1000,71.0,-46.575,169.125,16.722190085041802,16.296190085041804
97,29,116.0,-46.575,169.175,16.960531707736664,16.264531707736662
98,32,222.0,-46.575,169.225,17.18876374285901,15.856763742859009
99,35,45.0,-46.575,169.275,17.402577019296587,17.132577019296587
100,38,167.0,-46.575,169.325,17.597594189457595,16.595594189457596
101,986,25.0,-46.625,169.175,16.885284920746926,16.735284920746928
102,987,106.0,-46.625,169.225,17.11951286275871,16.48351286275871
103,988,60.0,-46.625,169.325,17.543375921493862,17.183375921493862
104,41,158.0,-46.575,169.375,17.76884581684135,16.82084581684135
105,43,20.0,-46.575,169.425,17.909007141483016,17.789007141483015
106,46,0.0,-46.575,169.475,17.999670601275284,17.999670601275284
107,48,16.0,-46.525,168.275,15.084814095345791,14.988814095345791
108,51,5.0,-46.525,168.325,14.912055945838802,14.882055945838802
109,54,11.0,-46.525,168.375,14.76259509002557,14.69659509002557
110,57,10.0,-46.525,168.425,14.683242163038813,14.623242163038812
111,564,13.0,-46.475,168.275,15.496848779381253,15.418848779381253
112,570,1.0,-46.475,168.375,15.165797927882522,15.159797927882522
113,576,11.0,-46.475,168.425,15.054402811219916,14.988402811219915
114,793,10.0,-46.425,168.275,15.920868829649407,15.860868829649407
115,795,0.0,-46.425,168.325,15.764608649129514,15.764608649129514
116,797,20.0,-46.425,168.375,15.574363116000313,15.454363116000314
117,799,27.0,-46.425,168.425,15.438137546298094,15.276137546298093
118,60,12.0,-46.525,168.475,14.668472583114635,14.596472583114636
119,152,13.0,-46.525,168.525,14.698306569072884,14.620306569072884
120,157,10.0,-46.525,168.575,14.761673222703394,14.701673222703393
121,582,10.0,-46.475,168.475,14.999677290848922,14.939677290848921
122,650,21.0,-46.475,168.525,14.991652165830601,14.865652165830602
123,657,20.0,-46.475,168.575,15.021340588806197,14.901340588806198
124,801,30.0,-46.425,168.475,15.34981867991155,15.16981867991155
125,803,32.0,-46.425,168.525,15.30626645340817,15.11426645340817
126,805,40.0,-46.425,168.575,15.302012536500115,15.062012536500115
127,166,20.0,-46.525,168.625,14.85296425683191,14.732964256831911
128,175,10.0,-46.525,168.675,14.969117923697922,14.909117923697922
129,184,10.0,-46.525,168.725,15.108269636170007,15.048269636170007
130,267,22.0,-46.525,168.775,15.269017516402528,15.137017516402528
131,665,30.0,-46.475,168.625,15.082866094773635,14.902866094773636
132,670,25.0,-46.475,168.675,15.172675468260422,15.022675468260422
133,675,10.0,-46.475,168.725,15.288604339351878,15.228604339351877
134,680,41.0,-46.475,168.775,15.429149017960299,15.183149017960298
135,807,39.0,-46.425,168.625,15.332241663709283,15.098241663709283
136,809,48.0,-46.425,168.675,15.393593152053654,15.105593152053654
137,811,43.0,-46.425,168.725,15.483962245984003,15.225962245984004
138,813,13.0,-46.425,168.775,15.601996916462667,15.523996916462668
139,271,25.0,-46.525,168.825,15.449922006868292,15.299922006868291
140,276,43.0,-46.525,168.875,15.649122583214194,15.391122583214194
141,282,101.0,-46.525,168.925,15.864065780828241,15.258065780828241
142,290,197.0,-46.525,168.975,16.091377914184704,14.909377914184704
143,685,61.0,-46.475,168.825,15.59286199597409,15.22686199597409
144,690,60.0,-46.475,168.875,15.777823401265778,15.417823401265778
145,695,171.0,-46.475,168.925,15.981227759097237,14.955227759097237
146,700,258.0,-46.475,168.975,16.19917314639315,14.65117314639315
147,815,79.0,-46.425,168.825,15.746471870748792,15.272471870748792
148,817,99.0,-46.425,168.875,15.91559967334615,15.321599673346151
149,820,122.0,-46.425,168.925,16.106408592197113,15.374408592197113
150,822,367.0,-46.425,168.975,16.314396930509247,14.112396930509247
151,298,89.0,-46.525,169.025,16.326903702691197,15.792903702691197
152,306,82.0,-46.525,169.075,16.565889400662854,16.073889400662853
153,416,59.0,-46.525,169.125,16.803248270240147,16.449248270240147
154,769,441.0,-46.475,169.025,16.426709291466977,13.780709291466977
155,770,336.0,-46.475,169.075,16.658111439086497,14.642111439086497
156,771,310.0,-46.475,169.125,16.887269353377633,15.027269353377633
157,859,88.0,-46.425,169.025,16.53360954899108,16.00560954899108
158,860,116.0,-46.425,169.075,16.75707908219192,16.06107908219192
159,862,116.0,-46.425,169.125,16.97741769341519,16.28141769341519
160,419,100.0,-46.525,169.175,17.03383004583884,16.43383004583884
161,421,237.0,-46.525,169.225,17.252621332299896,15.830621332299895
162,424,404.0,-46.525,169.275,17.45480871689506,15.03080871689506
163,427,301.0,-46.525,169.325,17.635607400734443,15.829607400734444
164,772,284.0,-46.475,169.175,17.108065370295662,15.404065370295662
165,773,237.0,-46.475,169.225,17.31464519997826,15.892645199978258
166,774,123.0,-46.475,169.275,17.50151512591401,16.76351512591401
167,776,504.0,-46.475,169.325,17.66340836812742,14.63940836812742
168,863,432.0,-46.425,169.175,17.187353425077163,14.595353425077162
169,865,253.0,-46.425,169.225,17.380103469244204,15.862103469244204
170,867,408.0,-46.425,169.275,17.549556726415176,15.101556726415176
171,869,458.0,-46.425,169.325,17.69029478484299,14.942294784842991
172,435,73.0,-46.525,169.375,17.789616019872483,17.351616019872484
173,440,20.0,-46.525,169.425,17.909083679318428,17.789083679318427
174,443,20.0,-46.525,169.475,17.984400336747058,17.864400336747057
175,778,316.0,-46.475,169.375,17.794908883341122,15.898908883341122
176,780,317.0,-46.475,169.425,17.8903384283185,15.988338428318501
177,782,286.0,-46.475,169.475,17.94632509048097,16.230325090480967
178,871,425.0,-46.425,169.375,17.797612645837944,15.247612645837943
179,873,375.0,-46.425,169.425,17.868041510111652,15.618041510111652
180,875,342.0,-46.425,169.475,17.901040453580208,15.849040453580209
181,450,131.0,-46.525,169.525,18.02061116200639,17.234611162006388
182,457,60.0,-46.525,169.575,18.032575682504103,17.672575682504103
183,546,202.0,-46.525,169.625,18.03097173362039,16.81897173362039
184,552,99.0,-46.525,169.675,18.02243262703996,17.42843262703996
185,784,324.0,-46.475,169.525,17.967206018569414,16.023206018569415
186,785,58.0,-46.475,169.575,17.963708872382995,17.615708872382996
187,787,13.0,-46.475,169.625,17.947114817157853,17.869114817157854
188,789,20.0,-46.475,169.675,17.92661825416144,17.80661825416144
189,877,382.0,-46.425,169.525,17.900933675526176,15.608933675526176
190,879,59.0,-46.425,169.575,17.87649806792615,17.52249806792615
191,881,20.0,-46.425,169.625,17.838671330478974,17.718671330478973
192,883,63.0,-46.425,169.675,17.798535312642343,17.420535312642343
193,791,8.0,-46.475,169.725,17.907367390580475,17.859367390580477
194,938,107.0,-46.425,169.725,17.764631398255005,17.122631398255006
195,939,85.0,-46.425,169.775,17.736827397660818,17.226827397660816
196,21,24.0,-46.225,166.975,14.112095189106185,13.968095189106185
197,22,20.0,-46.225,167.025,14.285962705907878,14.165962705907878
198,23,95.0,-46.225,167.075,14.457477464398835,13.887477464398835
199,24,96.0,-46.225,167.125,14.626508436223958,14.050508436223957
200,26,140.0,-46.225,167.175,14.792912318953313,13.952912318953313
201,27,73.0,-46.225,167.225,14.956529513408896,14.518529513408895
202,31,78.0,-46.225,167.275,15.117180134519003,14.649180134519003
203,34,239.0,-46.225,167.325,15.274660099996254,13.840660099996255
204,37,49.0,-46.225,167.675,16.26442015741486,15.97042015741486
205,42,169.0,-46.225,167.725,16.3851776146912,15.371177614691202
206,572,37.0,-46.325,167.725,16.079591209127102,15.857591209127103
207,625,0.0,-46.275,167.725,16.23725659388583,16.23725659388583
208,47,99.0,-46.225,167.775,16.499298861599527,15.905298861599528
209,50,513.0,-46.225,167.825,16.606143747165333,13.528143747165334
210,53,419.0,-46.225,167.875,16.70497394015547,14.19097394015547
211,578,20.0,-46.325,167.775,16.177721563435625,16.057721563435624
212,584,23.0,-46.325,167.825,16.267794981540646,16.129794981540645
213,585,205.0,-46.325,167.875,16.349248276732396,15.119248276732396
214,626,96.0,-46.275,167.775,16.343758598784916,15.767758598784916
215,627,583.0,-46.275,167.825,16.442705151624978,12.944705151624978
216,628,180.0,-46.275,167.875,16.533478035824373,15.453478035824373
217,940,42.0,-46.375,167.775,16.002445428981446,15.750445428981445
218,941,36.0,-46.375,167.875,16.15351836796617,15.937518367966172
219,56,60.0,-46.225,167.925,16.794903537025675,16.434903537025676
220,59,95.0,-46.225,167.975,16.874811713700183,16.304811713700182
221,62,59.0,-46.225,168.025,16.94319487415487,16.58919487415487
222,63,39.0,-46.225,168.075,16.997931945952587,16.763931945952585
223,586,39.0,-46.325,167.925,16.42150320741348,16.187503207413478
224,587,23.0,-46.325,167.975,16.483941153390333,16.34594115339033
225,588,9.0,-46.325,168.025,16.5358280124492,16.481828012449203
226,589,11.0,-46.325,168.075,16.576129700406455,16.510129700406456
227,629,80.0,-46.275,167.925,16.615380033210386,16.135380033210385
228,630,22.0,-46.275,167.975,16.68757039005868,16.55557039005868
229,631,40.0,-46.275,168.025,16.748933111084625,16.508933111084627
230,632,20.0,-46.275,168.075,16.797821851680055,16.677821851680054
231,942,0.0,-46.375,167.975,16.26451116480166,16.26451116480166
232,64,47.0,-46.225,168.125,17.035954824648798,16.753954824648797
233,65,39.0,-46.225,168.175,17.05291723262053,16.818917232620528
234,66,47.0,-46.225,168.225,17.043280368496198,16.761280368496198
235,129,3.0,-46.375,168.225,16.325778803380672,16.30777880338067
236,590,9.0,-46.325,168.125,16.6030888701207,16.549088870120702
237,591,11.0,-46.325,168.175,16.613275882264134,16.547275882264135
238,592,15.0,-46.325,168.225,16.599528610531706,16.509528610531707
239,633,40.0,-46.275,168.125,16.831591479480267,16.591591479480268
240,634,23.0,-46.275,168.175,16.845820016402286,16.707820016402284
241,635,30.0,-46.275,168.225,16.833375646325294,16.653375646325294
242,943,2.0,-46.375,168.175,16.34514471888542,16.33314471888542
243,67,34.0,-46.225,168.275,17.001855341193732,16.79785534119373
244,68,39.0,-46.225,168.325,16.92776150268037,16.693761502680367
245,69,40.0,-46.225,168.375,16.82841027667746,16.58841027667746
246,70,95.0,-46.225,168.425,16.717814509291202,16.1478145092912
247,130,4.0,-46.375,168.275,16.27375069860136,16.24975069860136
248,131,10.0,-46.375,168.325,16.14743805740727,16.087438057407272
249,132,11.0,-46.375,168.375,15.962305093067698,15.896305093067697
250,133,21.0,-46.375,168.425,15.808673601946793,15.682673601946794
251,593,10.0,-46.325,168.275,16.547549366834573,16.487549366834575
252,594,9.0,-46.325,168.325,16.440139684360474,16.386139684360476
253,595,20.0,-46.325,168.375,16.291660415939987,16.171660415939986
254,596,20.0,-46.325,168.425,16.145257854426745,16.025257854426744
255,636,13.0,-46.275,168.275,16.784866945876274,16.706866945876275
256,637,26.0,-46.275,168.325,16.695007410773542,16.539007410773543
257,638,27.0,-46.275,168.375,16.5741196978488,16.4121196978488
258,639,23.0,-46.275,168.425,16.44526938063791,16.30726938063791
259,71,37.0,-46.225,168.475,16.610104448278435,16.388104448278433
260,72,37.0,-46.225,168.525,16.515386216167826,16.293386216167825
261,73,69.0,-46.225,168.575,16.439666037796997,16.025666037796995
262,134,24.0,-46.375,168.475,15.696507002867293,15.552507002867292
263,135,31.0,-46.375,168.525,15.624992357508745,15.438992357508745
264,136,41.0,-46.375,168.575,15.591359811834991,15.34535981183499
265,597,39.0,-46.325,168.475,16.024330907850526,15.790330907850526
266,598,44.0,-46.325,168.525,15.93559359345818,15.67159359345818
267,599,53.0,-46.325,168.575,15.88003942114301,15.56203942114301
268,640,41.0,-46.275,168.475,16.32789733132813,16.081897331328133
269,641,58.0,-46.275,168.525,16.232360008347314,15.884360008347313
270,642,83.0,-46.275,168.575,16.163073381001595,15.665073381001596
271,74,92.0,-46.225,168.625,16.38631755579263,15.83431755579263
272,75,102.0,-46.225,168.675,16.35753226163797,15.74553226163797
273,76,120.0,-46.225,168.725,16.35546766128391,15.63546766128391
274,77,122.0,-46.225,168.775,16.383205889782403,15.651205889782403
275,137,56.0,-46.375,168.625,15.592501586070284,15.256501586070284
276,138,60.0,-46.375,168.675,15.625991089793388,15.265991089793388
277,151,39.0,-46.375,168.725,15.690357425890397,15.456357425890397
278,154,21.0,-46.375,168.775,15.784877983969636,15.658877983969637
279,600,60.0,-46.325,168.625,15.856894973956514,15.496894973956515
280,601,67.0,-46.325,168.675,15.865248337911908,15.463248337911908
281,602,66.0,-46.325,168.725,15.904771045432426,15.508771045432425
282,603,33.0,-46.325,168.775,15.975875331554562,15.777875331554561
283,643,60.0,-46.275,168.625,16.1216938465368,15.7616938465368
284,644,61.0,-46.275,168.675,16.109013327455614,15.743013327455614
285,645,80.0,-46.275,168.725,16.126051134313457,15.646051134313456
286,646,54.0,-46.275,168.775,16.174643589940388,15.850643589940388
287,1,205.0,-46.275,168.975,16.715866276761517,15.485866276761517
288,78,41.0,-46.225,168.825,16.445525581599213,16.199525581599215
289,79,208.0,-46.225,168.875,16.548441511637066,15.300441511637066
290,80,302.0,-46.225,168.925,16.69441714324057,14.882417143240572
291,81,179.0,-46.225,168.975,16.875673512055073,15.801673512055073
292,162,68.0,-46.375,168.825,15.909011838492006,15.501011838492007
293,171,101.0,-46.375,168.875,16.061526993697044,15.455526993697044
294,180,63.0,-46.375,168.925,16.2395384068368,15.8615384068368
295,274,101.0,-46.375,168.975,16.437918625364546,15.831918625364546
296,604,22.0,-46.325,168.825,16.07931795605691,15.947317956056912
297,605,41.0,-46.325,168.875,16.215115570055787,15.969115570055786
298,606,60.0,-46.325,168.925,16.380952357139904,16.020952357139905
299,607,106.0,-46.325,168.975,16.57105668215081,15.935056682150812
300,647,35.0,-46.275,168.825,16.257448958058376,16.047448958058375
301,648,84.0,-46.275,168.875,16.376771187176928,15.872771187176928
302,649,219.0,-46.275,168.925,16.531752643408254,15.217752643408254
303,2,258.0,-46.275,169.025,16.917807994410396,15.369807994410396
304,3,230.0,-46.275,169.075,17.12456171604572,15.74456171604572
305,4,285.0,-46.275,169.125,17.32356894813711,15.613568948137107
306,82,409.0,-46.225,169.025,17.07687846547924,14.62287846547924
307,83,284.0,-46.225,169.075,17.28206944046542,15.57806944046542
308,84,225.0,-46.225,169.125,17.477052551228553,16.12705255122855
309,280,128.0,-46.375,169.025,16.64945256896317,15.88145256896317
310,288,307.0,-46.375,169.075,16.86561123136198,15.023611231361981
311,296,120.0,-46.375,169.125,17.077480584208388,16.35748058420839
312,608,399.0,-46.325,169.025,16.77655303978827,14.382553039788268
313,609,474.0,-46.325,169.075,16.986935743829235,14.142935743829236
314,610,625.0,-46.325,169.125,17.191531642863993,13.441531642863993
315,5,382.0,-46.275,169.175,17.50363058183575,15.21163058183575
316,6,232.0,-46.275,169.225,17.655366031336598,16.2633660313366
317,7,258.0,-46.275,169.275,17.77163453673711,16.22363453673711
318,8,345.0,-46.275,169.325,17.847879805369303,15.777879805369302
319,85,377.0,-46.225,169.175,17.649538342899177,15.387538342899177
320,86,200.0,-46.225,169.225,17.78935669315979,16.58935669315979
321,87,222.0,-46.225,169.275,17.889084503345657,16.557084503345656
322,88,256.0,-46.225,169.325,17.944669797550887,16.408669797550886
323,304,211.0,-46.375,169.175,17.276506933791097,16.0105069337911
324,409,378.0,-46.375,169.225,17.454984740470536,15.186984740470535
325,428,488.0,-46.375,169.275,17.60633949423209,14.678339494232088
326,441,263.0,-46.375,169.325,17.725289318419527,16.147289318419528
327,611,293.0,-46.325,169.175,17.380441943416372,15.622441943416373
328,612,212.0,-46.325,169.225,17.545089800667483,16.273089800667485
329,613,243.0,-46.325,169.275,17.678575498226564,16.220575498226566
330,614,419.0,-46.325,169.325,17.775921473512426,15.261921473512427
331,9,318.0,-46.275,169.375,17.882244638283737,15.974244638283738
332,10,292.0,-46.275,169.425,17.875426886079367,16.12342688607937
333,11,507.0,-46.275,169.475,17.83038718352327,14.788387183523271
334,89,296.0,-46.225,169.375,17.955529025872238,16.179529025872238
335,90,118.0,-46.225,169.425,17.92400398897007,17.216003988970073
336,91,97.0,-46.225,169.475,17.854549853189383,17.272549853189382
337,444,218.0,-46.375,169.375,17.80803225643467,16.50003225643467
338,451,662.0,-46.375,169.425,17.852700800227467,13.880700800227467
339,458,112.0,-46.375,169.475,17.860184591903817,17.188184591903816
340,615,339.0,-46.325,169.375,17.83424808451673,15.800248084516731
341,616,406.0,-46.325,169.425,17.852951984736137,15.416951984736137
342,617,402.0,-46.325,169.475,17.833907651598565,15.421907651598566
343,12,328.0,-46.275,169.525,17.752018628292717,15.784018628292717
344,13,115.0,-46.275,169.575,17.646854600519873,16.956854600519872
345,14,40.0,-46.275,169.625,17.523008848482277,17.28300884848228
346,15,36.0,-46.275,169.675,17.390945661463775,17.174945661463774
347,92,60.0,-46.225,169.525,17.753090179234277,17.393090179234278
348,93,60.0,-46.225,169.575,17.626764623448253,17.266764623448253
349,94,61.0,-46.225,169.625,17.48424905835418,17.11824905835418
350,95,83.0,-46.225,169.675,17.337244007911067,16.839244007911066
351,544,295.0,-46.375,169.525,17.834822441916913,16.064822441916913
352,547,452.0,-46.375,169.575,17.784237903368194,15.072237903368194
353,550,200.0,-46.375,169.625,17.718570380064193,16.518570380064194
354,553,100.0,-46.375,169.675,17.649906918406487,17.049906918406485
355,618,304.0,-46.325,169.525,17.781540944590233,15.957540944590233
356,619,124.0,-46.325,169.575,17.70262658264255,16.95862658264255
357,620,195.0,-46.325,169.625,17.606065774336457,16.436065774336456
358,621,40.0,-46.325,169.675,17.503513989620842,17.263513989620844
359,16,36.0,-46.275,169.725,17.2675922291819,17.0515922291819
360,17,7.0,-46.275,169.775,17.1950951894396,17.153095189439597
361,18,10.0,-46.275,169.825,17.150909080461133,17.090909080461135
362,96,18.0,-46.225,169.725,17.204865433624946,17.096865433624945
363,97,81.0,-46.225,169.775,17.11150333506521,16.625503335065208
364,98,1.0,-46.225,169.825,17.047828347189352,17.04182834718935
365,560,146.0,-46.375,169.725,17.590783933235798,16.714783933235797
366,566,20.0,-46.375,169.775,17.545843966887332,17.42584396688733
367,622,19.0,-46.325,169.725,17.4124239415396,17.2984239415396
368,623,12.0,-46.325,169.775,17.351979197759647,17.279979197759648
369,624,5.0,-46.325,169.825,17.308838948607445,17.278838948607444
370,19,74.0,-46.275,169.875,17.104774543840904,16.660774543840905
371,20,44.0,-46.275,169.925,17.049859775812365,16.785859775812366
372,99,99.0,-46.225,169.875,16.990961709292606,16.396961709292604
373,100,111.0,-46.225,169.925,16.931122555222828,16.265122555222828
374,101,68.0,-46.225,169.975,16.86641934211366,16.458419342113658
375,102,17.0,-46.225,170.025,16.79863255179953,16.696632551799528
376,314,198.0,-46.075,166.575,12.800954490434378,11.612954490434378
377,384,239.0,-46.025,166.625,13.033598541864194,11.599598541864195
378,710,82.0,-46.125,166.625,12.946963849011809,12.45496384901181
379,103,44.0,-46.175,166.675,13.084187193773687,12.820187193773688
380,104,298.0,-46.175,166.725,13.271381498023402,11.483381498023402
381,105,209.0,-46.175,166.775,13.45709392183926,12.20309392183926
382,106,406.0,-46.175,166.825,13.641176537494175,11.205176537494175
383,315,504.0,-46.075,166.775,13.563195349881425,10.539195349881425
384,316,600.0,-46.075,166.825,13.750617807847448,10.150617807847448
385,385,500.0,-46.025,166.675,13.225908490887377,10.225908490887377
386,386,11.0,-46.025,166.775,13.607210919377394,13.541210919377393
387,387,312.0,-46.025,166.825,13.79595239693299,11.92395239693299
388,711,298.0,-46.125,166.725,13.325673444836866,11.537673444836866
389,712,502.0,-46.125,166.775,13.513065987208392,10.501065987208392
390,713,236.0,-46.125,166.825,13.698937509034295,12.282937509034294
391,107,251.0,-46.175,166.875,13.823507657216396,12.317507657216396
392,108,280.0,-46.175,166.925,14.00397880928358,12.323978809283581
393,109,439.0,-46.175,166.975,14.182487900485285,11.548487900485284
394,317,554.0,-46.075,166.875,13.93652534292778,10.61252534292778
395,318,854.0,-46.075,166.925,14.120831612497568,8.99683161249757
396,319,183.0,-46.075,166.975,14.303462609474082,13.20546260947408
397,388,696.0,-46.025,166.875,13.983285476337187,9.807285476337187
398,389,939.0,-46.025,166.925,14.169134901370853,8.535134901370853
399,390,578.0,-46.025,166.975,14.353440381586552,10.885440381586552
400,714,546.0,-46.125,166.875,13.883176193688996,10.607176193688996
401,715,587.0,-46.125,166.925,14.065686090325471,10.54368609032547
402,716,57.0,-46.125,166.975,14.246379971329588,13.904379971329588
403,110,418.0,-46.175,167.025,14.358934292045888,11.850934292045888
404,111,175.0,-46.175,167.075,14.533214466646314,13.483214466646313
405,112,227.0,-46.175,167.125,14.705217812093906,13.343217812093906
406,113,481.0,-46.175,167.175,14.874822331883479,11.98882233188348
407,320,899.0,-46.075,167.025,14.484350877231918,9.090350877231918
408,321,687.0,-46.075,167.075,14.663430308515672,10.541430308515672
409,322,750.0,-46.075,167.125,14.840630932536442,10.340630932536442
410,323,363.0,-46.075,167.175,15.015873470110819,12.837873470110818
411,391,427.0,-46.025,167.025,14.536151141044684,11.974151141044684
412,392,367.0,-46.025,167.075,14.717220393475145,12.515220393475145
413,393,30.0,-46.025,167.125,14.896599532861728,14.716599532861729
414,394,671.0,-46.025,167.175,15.074231930775568,11.048231930775568
415,717,718.0,-46.125,167.025,14.42517416930059,10.11717416930059
416,718,584.0,-46.125,167.075,14.601983960659709,11.09798396065971
417,719,30.0,-46.125,167.125,14.77671896229731,14.59671896229731
418,720,214.0,-46.125,167.175,14.949278366053477,13.665278366053476
419,114,100.0,-46.175,167.225,15.041890254127793,14.441890254127793
